gu,bjd,apt_name_raw,lat,lng,subway_nearest_m,subway_count_500m,subway_count_1000m,subway_count_2000m,elem_school_nearest_m,elem_school_count_500m,elem_school_count_1000m,elem_school_count_2000m,middle_school_nearest_m,middle_school_count_500m,middle_school_count_1000m,middle_school_count_2000m,high_school_nearest_m,high_school_count_500m,high_school_count_1000m,high_school_count_2000m,childcare_nearest_m,childcare_count_500m,childcare_count_1000m,childcare_count_2000m,park_nearest_m,park_count_500m,park_count_1000m,park_count_2000m,park_within_1km,park_log1p_count_2km,library_nearest_m,library_count_500m,library_count_1000m,library_count_2000m,library_within_1km,library_log1p_count_2km,mart_nearest_m,mart_count_500m,mart_count_1000m,mart_count_2000m,department_nearest_m,department_count_500m,department_count_1000m,department_count_2000m,department_within_1km,department_log1p_count_2km,cctv_count_500m,cctv_count_1000m,cctv_count_2000m,hospital_nearest_m,hospital_count_500m,hospital_count_1000m,hospital_count_2000m,hospital_general_nearest_m,hospital_general_count_500m,hospital_general_count_1000m,hospital_general_count_2000m,academy_nearest_m,academy_count_500m,academy_count_1000m,academy_count_2000m
종로구,이화동,송림아마레스아파트,37.5769621100252,127.007172726641,673.6,0,7,31,262.2,1,4,18,262.2,1,3,11,562.2,0,3,16,210.4,14,40,129,392.5,1,3,6,1,1.9459101490553132,651.6,0,3,9,1,2.302585092994046,520.6,0,3,14,2610.4,0,0,0,0,0.0,255,978,4307,747.6,0,9,75,2261.2,0,0,0,170.5,3,43,406
종로구,숭인동,"동문(비동,씨동)(494-0)",37.57690665869511,127.01949404366,342.4,4,9,26,428.4,2,5,18,527.2,0,2,9,527.2,0,4,12,195.3,13,50,183,155.8,1,1,5,1,1.791759469228055,526.3,0,4,10,1,2.3978952727983707,386.5,3,6,15,2522.2,0,0,0,0,0.0,398,1061,4462,601.7,0,3,88,1512.2,0,0,1,256.4,29,62,419
종로구,연건동,(60-1),37.5784868058251,126.998985654337,496.6,1,3,24,479.5,1,3,13,479.5,1,2,11,806.8,0,1,15,108.9,3,25,112,387.1,1,2,9,1,2.302585092994046,469.7,2,2,7,1,2.0794415416798357,536.3,0,3,9,2141.7,0,0,0,0,0.0,115,809,3873,816.2,0,9,80,2954.2,0,0,0,480.3,4,41,317
종로구,평창동,형우럭스빌(33-1),37.60759033956297,126.97332907969655,3116.3,0,0,0,1171.6,0,0,2,1646.7,0,0,1,521.5,0,1,2,322.3,3,3,8,1622.8,0,0,1,0,0.6931471805599453,2022.0,0,0,0,0,0.0,399.9,1,1,2,3918.9,0,0,0,0,0.0,59,240,697,3282.0,0,0,0,4369.3,0,0,0,312.9,5,22,47
종로구,숭인동,탑스빌,37.5750144655077,127.020118430754,300.4,5,7,26,530.3,0,6,19,563.6,0,1,8,563.6,0,3,11,23.3,13,54,188,256.9,1,1,6,1,1.9459101490553132,384.8,2,3,12,1,2.5649493574615367,396.0,2,5,14,2513.8,0,0,0,0,0.0,351,1079,4749,473.6,1,3,89,1303.5,0,0,1,57.1,24,127,389
종로구,명륜1가,방산아파트,37.590588912689,126.997001760965,846.2,0,1,5,302.1,2,2,13,286.1,1,4,10,165.4,3,5,12,196.1,3,10,103,602.6,0,1,5,1,1.791759469228055,406.3,1,1,9,1,2.302585092994046,399.4,2,4,8,3156.2,0,0,0,0,0.0,315,813,2408,953.1,0,1,41,3549.1,0,0,0,133.9,19,59,331
종로구,숭인동,(204-11),37.5731262830049,127.018256913085,156.8,2,10,26,489.6,1,5,22,822.6,0,1,9,427.2,1,4,12,188.5,14,46,198,370.6,1,1,6,1,1.9459101490553132,126.9,1,2,14,1,2.70805020110221,216.3,2,6,13,2731.1,0,0,0,0,0.0,309,1215,4972,638.9,0,2,70,1239.2,0,0,1,211.0,13,120,380
종로구,명륜1가,건양하늘터,37.58792920122349,126.9978397143058,715.1,0,2,11,230.2,1,2,15,498.0,1,4,9,405.8,3,5,12,329.3,4,12,99,747.3,0,2,5,1,1.791759469228055,412.3,1,3,8,1,2.1972245773362196,198.1,2,5,8,2926.4,0,0,0,0,0.0,307,850,2614,864.9,0,1,50,3408.1,0,0,0,144.6,34,71,349
종로구,신문로1가,신문로맨션,37.5727427657281,126.97001457793,456.8,1,4,19,576.7,0,4,13,705.2,0,4,9,694.0,0,4,13,94.0,11,74,164,254.9,2,4,8,1,2.1972245773362196,397.6,1,3,7,1,2.0794415416798357,218.4,2,4,6,1352.8,0,0,6,0,1.9459101490553132,201,874,3451,100.7,6,25,52,505.7,0,2,2,141.5,22,104,284
종로구,창신동,그린,37.57006435671558,127.01421169149482,277.1,5,9,30,333.9,1,3,20,526.2,0,1,10,281.6,2,4,12,69.1,6,40,188,777.4,0,2,5,1,1.791759469228055,373.7,1,2,10,1,2.3978952727983707,435.1,2,5,13,2914.0,0,0,0,0,0.0,335,1448,4880,495.3,1,4,62,1335.8,0,0,1,289.3,4,82,407
종로구,부암동,별빛고운,37.59334782574599,126.96440025922452,1747.8,0,0,2,943.0,0,1,8,750.3,0,1,4,674.7,0,1,5,671.8,0,2,79,822.9,0,1,4,1,1.6094379124341003,356.2,1,1,4,1,1.6094379124341003,1544.1,0,0,7,3513.0,0,0,0,0,0.0,139,348,2006,1726.4,0,0,24,2779.3,0,0,0,96.4,2,8,228
종로구,명륜1가,리치캐슬아파트,37.58855629184222,126.99782610936543,739.8,0,2,11,197.5,1,2,15,432.3,1,4,9,337.0,3,5,12,295.8,3,11,99,719.3,0,1,5,1,1.791759469228055,406.1,1,3,8,1,2.1972245773362196,239.2,2,4,8,2987.0,0,0,0,0,0.0,332,846,2588,860.8,0,1,49,3451.8,0,0,0,104.1,30,70,337
종로구,평창동,엘리시아,37.60968749956977,126.97592188163308,2860.0,0,0,0,1478.0,0,0,2,1931.3,0,0,1,833.3,0,1,2,60.7,2,3,9,1865.7,0,0,1,0,0.6931471805599453,2320.8,0,0,0,0,0.0,697.8,0,1,2,4140.2,0,0,0,0,0.0,56,217,617,3568.7,0,0,0,4632.8,0,0,0,79.0,1,21,47
종로구,창신동,덕산,37.57438511410594,127.00933916596948,331.2,2,7,30,481.5,1,5,19,570.3,0,3,7,631.5,0,4,10,51.8,12,34,145,694.8,0,4,5,1,1.791759469228055,700.4,0,3,9,1,2.302585092994046,584.9,0,3,12,2648.2,0,0,0,0,0.0,341,1150,4481,599.4,0,13,54,1942.8,0,0,1,272.9,7,31,404
종로구,내수동,킹스매너,37.57332673584112,126.9705124255782,379.5,1,3,19,575.6,0,4,13,747.3,0,4,9,747.3,0,4,13,67.6,10,34,160,333.2,3,4,8,1,2.1972245773362196,359.0,2,3,6,1,1.9459101490553132,160.2,2,3,6,1363.3,0,0,6,0,1.9459101490553132,187,840,3382,124.5,6,27,52,582.4,0,2,2,67.5,17,93,282
종로구,평창동,크래스빌,37.608519469418354,126.97427328397067,3018.9,0,0,0,1289.9,0,0,2,1753.7,0,0,1,642.1,0,1,2,200.3,2,3,8,1726.4,0,0,1,0,0.6931471805599453,2147.2,0,0,0,0,0.0,511.0,0,1,2,3997.2,0,0,0,0,0.0,59,254,658,3412.6,0,0,0,4484.0,0,0,0,182.7,5,22,47
종로구,필운동,신동아블루아광화문의꿈,37.57579081937997,126.96996920615166,313.8,1,2,14,346.3,1,4,12,479.4,1,2,9,479.4,1,2,12,205.5,9,33,142,227.3,1,4,9,1,2.302585092994046,144.5,2,2,6,1,1.9459101490553132,120.5,1,3,5,1594.9,0,0,6,0,1.9459101490553132,223,876,2960,91.7,3,13,51,829.6,0,2,2,55.9,20,87,271
종로구,충신동,CS타워,37.57513774483256,127.00404361655896,506.7,0,4,32,273.1,2,3,16,276.9,1,2,10,902.5,0,1,14,97.7,11,29,127,576.9,0,3,5,1,1.791759469228055,727.1,0,2,10,1,2.3978952727983707,651.9,0,2,12,2269.7,0,0,0,0,0.0,193,995,4404,442.1,2,15,64,2389.2,0,0,0,186.1,8,25,316
종로구,구기동,마운틴뷰,37.6090367429995,126.956263374539,2019.1,0,0,0,747.5,0,2,5,556.5,0,1,2,556.5,0,1,2,317.6,2,8,64,2355.4,0,0,0,0,0.0,1032.9,0,0,1,0,0.6931471805599453,310.8,1,1,3,2409.7,0,0,0,0,0.0,61,231,1101,1945.0,0,0,4,3543.0,0,0,0,187.9,1,31,135
종로구,익선동,운현신화타워,37.57510217549475,126.98913703079737,302.9,3,6,23,94.3,2,3,12,703.4,0,2,6,573.7,0,3,9,80.6,3,22,129,461.7,1,2,10,1,2.3978952727983707,815.3,0,1,6,1,1.9459101490553132,1356.5,0,0,6,1307.3,0,0,6,0,1.9459101490553132,288,775,3574,469.7,1,26,84,2008.6,0,0,0,81.1,19,96,235
종로구,명륜1가,렉스빌,37.587460687961816,126.99800729612647,662.6,0,2,12,254.7,1,2,14,527.2,0,4,9,456.1,1,5,12,292.9,4,13,98,784.0,0,2,5,1,1.791759469228055,437.7,1,3,8,1,2.1972245773362196,165.8,2,5,8,2888.2,0,0,0,0,0.0,295,848,2685,858.0,0,1,54,3386.9,0,0,0,133.9,35,71,352
종로구,창신동,창림,37.57601861446401,127.00937559540677,500.8,0,7,30,433.9,2,4,20,480.1,1,2,9,478.3,1,2,14,46.5,16,41,143,520.2,0,3,5,1,1.791759469228055,768.5,0,3,10,1,2.3978952727983707,630.6,0,4,13,2729.0,0,0,0,0,0.0,275,1107,4369,780.7,0,9,73,2042.5,0,0,0,386.2,6,37,403
종로구,숭인동,오성,37.57733904439314,127.02004094368934,314.2,3,8,26,361.4,1,5,19,470.9,1,2,10,470.9,1,4,12,163.4,13,52,181,219.2,1,1,5,1,1.791759469228055,590.7,0,4,10,1,2.3978952727983707,347.9,2,6,15,2466.7,0,0,0,0,0.0,386,1022,4419,588.2,0,3,89,1531.4,0,0,1,249.4,29,65,421
종로구,숭인동,숭인모범105동,37.577497794329275,127.01898250338334,406.5,2,9,26,434.2,2,5,18,561.5,0,2,10,561.5,0,4,12,239.9,12,52,182,155.4,1,1,5,1,1.791759469228055,570.9,0,3,10,1,2.3978952727983707,318.6,3,5,15,2556.2,0,0,0,0,0.0,381,1055,4343,638.2,0,3,80,1591.7,0,0,1,268.4,29,65,468
종로구,창신동,유성,37.57535638822942,127.00931551453546,432.1,2,6,28,448.9,1,4,19,507.4,0,2,7,540.5,0,3,10,49.4,17,38,140,589.4,0,4,5,1,1.791759469228055,739.9,0,3,9,1,2.302585092994046,609.8,0,3,13,2691.5,0,0,0,0,0.0,287,1116,4416,706.9,0,10,63,2004.0,0,0,0,369.1,6,33,410
종로구,사직동,사직아파트,37.576948990964596,126.96803744856894,501.7,0,2,12,133.6,1,3,12,295.9,1,2,9,295.9,1,2,12,140.1,5,33,142,120.8,1,4,8,1,2.1972245773362196,101.7,2,2,6,1,1.9459101490553132,303.0,1,3,5,1804.1,0,0,3,0,1.3862943611198906,288,870,2784,250.4,1,7,43,938.5,0,1,2,155.3,25,87,273
종로구,숭인동,블루빌,37.57260562127636,127.01750853849911,112.0,2,10,26,491.0,1,3,22,910.3,0,2,10,361.1,1,5,12,255.0,15,46,199,427.5,1,1,6,1,1.9459101490553132,47.7,1,2,13,1,2.6390573296152584,187.7,2,6,12,2812.1,0,0,0,0,0.0,291,1251,4972,715.7,0,2,70,1246.4,0,0,1,196.5,13,116,394
종로구,숭인동,동문타운,37.57690665869511,127.01949404366,342.4,4,9,26,428.4,2,5,18,527.2,0,2,9,527.2,0,4,12,195.3,13,50,183,155.8,1,1,5,1,1.791759469228055,526.3,0,4,10,1,2.3978952727983707,386.5,3,6,15,2522.2,0,0,0,0,0.0,398,1061,4462,601.7,0,3,88,1512.2,0,0,1,256.4,29,62,419
종로구,부암동,부암스카이뷰,37.59463432150491,126.96400333201404,1827.9,0,0,2,952.9,0,1,7,871.1,0,1,4,801.1,0,1,5,532.7,0,2,77,876.0,0,1,3,1,1.3862943611198906,502.4,0,1,2,1,1.0986122886681098,1416.6,0,0,7,3516.0,0,0,0,0,0.0,126,352,1939,1767.2,0,0,23,2843.1,0,0,0,89.1,4,10,215
종로구,신교동,신현(102동),37.58358206052924,126.96786478898574,1002.7,0,0,7,277.5,1,2,8,451.8,1,2,8,415.1,2,3,9,173.2,6,8,88,845.6,0,2,8,1,2.1972245773362196,775.0,0,3,6,1,1.9459101490553132,1004.5,0,0,6,2410.6,0,0,0,0,0.0,316,651,2103,846.9,0,1,38,1676.0,0,0,2,134.1,15,30,207
종로구,당주동,세종,37.5718236341982,126.973280712519,344.4,2,6,22,327.4,1,3,14,698.6,0,1,9,618.3,0,2,13,139.1,11,72,156,295.8,2,4,8,1,2.1972245773362196,640.8,0,3,6,1,1.9459101490553132,193.4,2,3,5,1072.1,0,0,6,0,1.9459101490553132,196,846,3714,1.1,7,30,53,599.3,0,2,2,99.3,13,86,279
종로구,연지동,아르젠종로,37.573240311930775,126.99870046079684,378.4,1,9,29,428.3,1,3,17,694.1,0,2,7,1325.8,0,0,11,54.7,6,19,139,779.4,0,3,6,1,1.9459101490553132,989.3,0,2,7,1,2.0794415416798357,988.8,0,1,8,1757.6,0,0,3,0,1.3862943611198906,178,900,4174,269.1,9,27,77,2737.5,0,0,0,117.3,3,44,252
종로구,혜화동,혜화훼미리,37.5881778900436,127.001077881983,454.2,1,2,11,150.0,1,2,17,398.6,2,5,9,398.6,3,6,14,192.8,6,18,129,896.6,0,2,6,1,1.9459101490553132,693.6,0,3,8,1,2.1972245773362196,161.3,3,5,11,3097.8,0,0,0,0,0.0,279,978,2882,578.3,0,4,52,3495.5,0,0,0,90.0,41,102,387
종로구,숭인동,할리우드파크아파트,37.57879806493759,127.01811678699308,271.0,1,8,24,443.0,3,6,18,642.4,0,2,12,473.9,1,4,13,119.6,14,57,178,263.2,1,2,5,1,1.791759469228055,694.6,0,3,11,1,2.4849066497880004,191.7,2,5,16,2615.3,0,0,0,0,0.0,368,1098,4258,531.5,0,4,78,1755.0,0,0,1,224.0,21,76,483
종로구,신문로2가,디팰리스,37.568701442085654,126.9722268652952,537.0,0,7,25,218.5,1,4,16,366.5,1,3,10,260.7,2,3,14,21.8,9,73,177,398.7,1,4,7,1,2.0794415416798357,604.7,0,2,10,1,2.3978952727983707,311.7,1,3,6,939.8,0,3,6,1,1.9459101490553132,203,889,3939,281.9,9,29,55,380.3,2,2,2,190.8,11,92,312
종로구,창신동,MID그린(9동),37.57785479424466,127.00994639024098,508.0,0,6,29,424.5,2,5,21,476.4,2,3,11,301.4,1,4,16,53.8,17,46,147,358.1,1,3,5,1,1.791759469228055,767.1,0,4,10,1,2.3978952727983707,616.8,0,4,14,2871.3,0,0,0,0,0.0,297,1125,4213,976.8,0,2,78,2132.2,0,0,0,418.1,7,59,468
종로구,숭인동,도시그린빌라,37.57653715426549,127.02007129419934,283.7,4,9,26,415.8,1,5,17,489.4,1,2,7,489.4,1,3,12,129.9,13,52,184,198.1,1,1,5,1,1.791759469228055,514.5,0,4,11,1,2.4849066497880004,435.2,3,5,15,2479.7,0,0,0,0,0.0,382,1048,4508,537.2,0,3,93,1451.5,0,0,1,196.6,32,83,411
종로구,평창동,르트랑시망,37.610145876970925,126.97483787213235,2951.0,0,0,0,1420.1,0,0,2,1858.9,0,0,1,785.1,0,1,2,41.6,2,3,8,1909.1,0,0,1,0,0.6931471805599453,2334.1,0,0,0,0,0.0,643.3,0,1,2,4045.0,0,0,0,0,0.0,64,178,579,3559.0,0,0,0,4659.8,0,0,0,29.3,1,21,46
종로구,평창동,노블레스빌,37.607343600426645,126.97011960785012,3087.6,0,0,0,904.4,0,1,2,1366.1,0,0,1,266.6,1,1,2,197.0,1,5,15,1626.4,0,0,1,0,0.6931471805599453,1922.3,0,0,2,0,1.0986122886681098,124.4,1,1,2,3638.7,0,0,0,0,0.0,84,241,771,3052.0,0,0,0,4144.3,0,0,0,111.7,21,38,49
종로구,수송동,로얄팰리스스위트,37.57509757854117,126.98122639958028,402.0,1,5,21,603.8,0,4,13,304.9,1,1,9,360.4,1,2,10,74.2,8,29,128,282.4,1,3,8,1,2.1972245773362196,694.7,0,1,5,1,1.791759469228055,753.7,0,2,4,1134.3,0,0,6,0,1.9459101490553132,96,841,3327,289.8,14,35,76,1382.8,0,0,2,268.2,15,104,244
종로구,숭인동,동문A,37.57690665869511,127.01949404366,342.4,4,9,26,428.4,2,5,18,527.2,0,2,9,527.2,0,4,12,195.3,13,50,183,155.8,1,1,5,1,1.791759469228055,526.3,0,4,10,1,2.3978952727983707,386.5,3,6,15,2522.2,0,0,0,0,0.0,398,1061,4462,601.7,0,3,88,1512.2,0,0,1,256.4,29,62,419
종로구,통인동,효자,37.5809405633518,126.968667464836,717.8,0,1,8,415.4,1,2,11,197.0,1,2,9,197.0,1,3,11,130.7,8,19,127,562.1,0,1,8,1,2.1972245773362196,535.6,0,2,6,1,1.9459101490553132,702.9,0,1,6,2123.5,0,0,0,0,0.0,332,752,2294,546.0,0,2,37,1383.9,0,0,2,71.3,16,34,244
종로구,숭인동,숭인모범102동,37.577497794329275,127.01898250338334,406.5,2,9,26,434.2,2,5,18,561.5,0,2,10,561.5,0,4,12,239.9,12,52,182,155.4,1,1,5,1,1.791759469228055,570.9,0,3,10,1,2.3978952727983707,318.6,3,5,15,2556.2,0,0,0,0,0.0,381,1055,4343,638.2,0,3,80,1591.7,0,0,1,268.4,29,65,468
종로구,신교동,신현(101동),37.58358206052924,126.96786478898574,1002.7,0,0,7,277.5,1,2,8,451.8,1,2,8,415.1,2,3,9,173.2,6,8,88,845.6,0,2,8,1,2.1972245773362196,775.0,0,3,6,1,1.9459101490553132,1004.5,0,0,6,2410.6,0,0,0,0,0.0,316,651,2103,846.9,0,1,38,1676.0,0,0,2,134.1,15,30,207
종로구,효제동,이지마루종로,37.5737249913324,127.003856758501,358.0,1,6,32,115.9,2,3,16,434.8,1,1,8,1006.2,0,0,12,175.8,9,27,128,689.5,0,3,5,1,1.791759469228055,880.0,0,2,10,1,2.3978952727983707,686.1,0,2,12,2179.9,0,0,0,0,0.0,204,983,4461,289.6,8,17,63,2335.0,0,0,0,215.6,10,18,352
종로구,창신동,삼흥,37.57588436933466,127.00933708912014,487.4,1,7,30,438.3,2,4,19,482.7,1,2,8,492.1,1,2,13,38.5,16,41,143,533.5,0,3,5,1,1.791759469228055,764.2,0,3,10,1,2.3978952727983707,627.9,0,4,13,2719.2,0,0,0,0,0.0,285,1103,4382,765.6,0,9,72,2036.4,0,0,0,388.5,6,37,409
종로구,숭인동,주숭보아파트,37.5784634071544,127.020495209859,357.7,3,8,24,271.0,1,6,18,429.6,1,2,12,429.6,1,4,13,118.1,16,52,186,325.3,1,1,5,1,1.791759469228055,669.2,0,4,10,1,2.3978952727983707,247.6,2,5,15,2410.3,0,0,0,0,0.0,374,1014,4373,508.8,0,5,89,1626.8,0,0,1,119.6,24,75,477
종로구,동숭동,동성아파트(2동),37.58344210900409,127.00627441545834,409.3,1,3,21,670.2,0,5,19,327.4,2,4,12,327.4,2,4,16,142.5,7,40,129,349.4,2,2,6,1,1.9459101490553132,383.1,2,3,9,1,2.302585092994046,328.3,1,4,13,2986.3,0,0,0,0,0.0,276,976,3596,610.5,0,4,64,2798.1,0,0,0,272.9,18,119,396
종로구,구기동,포시즌,37.606849758977894,126.957965687914,2064.4,0,0,0,462.4,1,2,4,392.4,1,1,2,392.4,1,2,2,35.0,2,12,61,2073.8,0,0,0,0,0.0,974.1,0,1,2,1,1.0986122886681098,42.9,1,2,3,2578.2,0,0,0,0,0.0,72,293,1247,2029.6,0,0,0,3414.3,0,0,0,120.4,15,43,135
종로구,충신동,힐스테이트창경궁,37.5752458345237,127.004832649507,547.6,0,4,31,267.7,2,3,16,267.7,1,2,9,837.3,0,1,14,42.2,14,32,132,582.7,0,3,5,1,1.791759469228055,730.7,0,2,10,1,2.3978952727983707,642.4,0,3,12,2335.9,0,0,0,0,0.0,214,1009,4399,479.2,1,14,63,2333.8,0,0,0,169.2,8,35,369
종로구,창신동,동문상가,37.57051068022941,127.01112944521908,132.0,3,10,33,537.5,0,4,18,516.6,0,2,10,516.6,0,4,12,329.8,6,38,170,724.9,0,2,5,1,1.791759469228055,565.4,0,2,10,1,2.3978952727983707,267.7,1,4,13,2659.7,0,0,0,0,0.0,287,1376,4749,267.6,1,13,50,1605.1,0,0,1,355.9,5,32,354
중구,황학동,롯데캐슬,37.57114893748801,127.02158895337772,496.9,1,8,29,673.6,0,6,24,825.4,0,1,12,428.4,1,5,13,36.5,16,56,210,675.5,0,1,6,1,1.9459101490553132,382.1,2,3,13,1,2.6390573296152584,28.9,2,4,16,2539.1,0,0,0,0,0.0,278,1241,5112,474.2,1,5,82,879.1,0,1,1,39.2,46,128,489
중구,신당동,남산타운,37.5465805104561,127.00703402265,159.3,1,5,14,252.9,1,4,14,757.1,0,3,5,377.1,1,2,5,141.7,7,39,141,1098.3,0,0,4,0,1.6094379124341003,341.4,2,3,8,1,2.1972245773362196,221.9,1,4,9,2769.0,0,0,0,0,0.0,272,883,3917,1225.8,0,0,41,1317.8,0,0,2,133.1,15,89,284
중구,신당동,글로리안(A),37.5507251374094,127.00645613275653,306.2,1,5,19,578.0,0,1,15,310.2,2,2,7,310.2,1,2,8,218.6,10,30,143,1109.8,0,0,5,0,1.791759469228055,208.3,2,4,8,1,2.1972245773362196,355.8,1,2,8,2498.7,0,0,0,0,0.0,336,912,4047,1368.8,0,0,44,1775.2,0,0,2,127.0,20,51,297
중구,회현동1가,남산롯데캐슬아이리스,37.558259875641106,126.9819232717916,325.4,2,8,26,460.2,2,4,13,1364.8,0,0,7,520.4,0,1,9,16.1,5,66,152,1170.7,0,0,6,0,1.9459101490553132,635.0,0,2,7,1,2.0794415416798357,1062.2,0,0,4,244.4,3,6,6,1,1.9459101490553132,414,1115,4269,604.3,0,9,75,1647.3,0,0,2,73.9,5,33,237
중구,황학동,황학아크로타워,37.5660798324391,127.0221489099916,228.7,1,8,28,296.4,1,6,23,862.2,0,2,11,214.3,2,5,12,37.8,19,71,238,984.8,0,1,5,1,1.791759469228055,561.9,0,4,12,1,2.5649493574615367,385.9,1,5,14,2784.6,0,0,0,0,0.0,413,1390,5382,528.3,0,10,69,528.3,0,1,1,93.1,55,137,541
중구,신당동,약수하이츠,37.55506002671394,127.01449516875203,349.2,2,7,25,234.2,2,6,19,263.2,1,4,9,263.2,1,4,10,38.5,12,62,206,684.7,0,2,4,1,1.6094379124341003,354.5,1,6,10,1,2.3978952727983707,554.9,0,4,13,3016.6,0,0,0,0,0.0,419,1604,4694,1469.6,0,0,51,1633.0,0,0,1,164.5,43,129,526
중구,흥인동,청계천두산위브더제니스,37.566879855130615,127.01709971190802,116.5,2,10,27,132.9,1,6,21,511.0,0,2,10,276.6,2,5,12,114.6,5,55,216,1065.2,0,0,6,0,1.9459101490553132,589.0,0,4,11,1,2.4849066497880004,455.1,1,5,14,3109.8,0,0,0,0,0.0,403,1479,5307,773.3,0,4,74,982.1,0,1,1,2.5,6,119,479
중구,신당동,신당푸르지오,37.55920028966219,127.01950301121796,510.9,0,8,27,392.6,3,9,20,148.5,2,2,8,385.1,1,4,10,118.1,20,81,233,296.4,1,1,5,1,1.791759469228055,284.6,1,4,13,1,2.6390573296152584,536.7,0,3,14,3376.4,0,0,0,0,0.0,418,1620,5307,996.7,0,1,52,996.7,0,1,1,118.8,33,221,560
중구,신당동,래미안하이베르,37.56136577190546,127.02240104277752,535.0,0,7,28,280.4,2,10,21,357.7,1,3,12,311.0,1,6,12,34.1,23,88,235,463.5,1,1,6,1,1.9459101490553132,308.6,1,3,14,1,2.70805020110221,623.9,0,6,13,3106.3,0,0,0,0,0.0,380,1633,5464,646.0,0,10,52,646.0,0,1,1,108.2,31,259,542
중구,중림동,삼성사이버빌리지,37.55811560607746,126.965304338522,194.6,2,11,22,189.5,1,5,21,540.7,0,6,16,154.2,1,6,18,7.4,9,49,253,233.2,1,1,6,1,1.9459101490553132,253.2,2,4,10,1,2.3978952727983707,438.7,2,3,11,1380.4,0,0,6,0,1.9459101490553132,426,1301,4275,1018.5,0,0,33,1018.5,0,0,2,125.1,10,86,477
중구,황학동,DUO302,37.56658238286129,127.02321757428464,334.5,1,6,28,323.8,2,5,22,934.1,0,1,11,278.8,2,4,11,76.2,25,67,236,1048.0,0,0,5,0,1.791759469228055,659.8,0,4,12,1,2.5649493574615367,302.3,1,5,13,2675.6,0,0,0,0,0.0,389,1364,5368,453.7,1,12,69,453.7,1,1,1,76.3,74,138,546
중구,황학동,한양I-Class,37.5671067463774,127.023299234551,363.5,1,7,28,381.1,2,4,22,992.6,0,1,11,327.1,2,4,11,71.7,24,69,233,1106.7,0,0,5,0,1.791759469228055,712.3,0,4,12,1,2.5649493574615367,243.9,2,6,14,2635.6,0,0,0,0,0.0,350,1376,5297,471.6,1,11,70,471.6,1,1,1,88.9,74,134,537
중구,신당동,현대,37.55997114911229,127.02175776171067,616.0,0,7,28,314.5,2,10,21,192.8,1,3,11,469.3,1,5,11,122.4,24,90,226,305.0,1,1,5,1,1.791759469228055,316.2,1,3,14,1,2.70805020110221,617.6,0,5,14,3255.8,0,0,0,0,0.0,360,1646,5342,793.5,0,5,50,793.5,0,1,1,122.2,33,255,538
중구,신당동,신당아르브,37.56496958375984,127.02329970079998,333.3,1,5,29,145.4,1,7,21,762.4,0,1,11,120.4,2,4,12,128.9,27,79,242,871.4,0,1,5,1,1.791759469228055,528.3,0,3,12,1,2.5649493574615367,477.9,2,5,14,2780.0,0,0,0,0,0.0,419,1478,5492,415.8,2,14,63,415.8,1,1,1,63.1,62,162,531
중구,남창동,경서,37.55678692304148,126.9776953953013,198.1,3,10,25,699.7,0,4,15,1231.2,0,0,11,894.1,0,2,11,154.0,9,32,175,1098.6,0,0,5,0,1.791759469228055,573.7,0,2,8,1,2.1972245773362196,665.3,0,1,5,473.6,1,6,6,1,1.9459101490553132,382,1249,4324,779.4,0,2,69,1491.2,0,0,2,277.6,2,43,296
중구,신당동,노블레스하우스,37.5613604760142,127.016219023913,213.9,2,10,30,148.9,3,7,21,524.5,0,3,8,553.3,0,5,10,66.0,15,49,230,670.9,0,1,4,1,1.6094379124341003,172.7,2,3,13,1,2.6390573296152584,185.6,1,2,14,3056.8,0,0,0,0,0.0,505,1575,5461,1051.2,0,0,71,1119.8,0,0,1,87.4,31,122,538
중구,신당동,남산정은스카이,37.548854572860215,127.00795764960311,122.8,1,4,16,331.5,1,2,13,535.8,0,3,6,296.9,1,2,7,130.0,14,41,147,971.1,0,1,4,1,1.6094379124341003,107.6,3,4,8,1,2.1972245773362196,109.5,1,4,9,2710.1,0,0,0,0,0.0,318,1010,3925,1483.2,0,0,36,1577.6,0,0,2,197.0,20,84,294
중구,중림동,브라운스톤서울,37.56072846238842,126.96838845031336,371.4,3,12,21,365.6,1,3,20,601.4,0,3,11,408.5,1,5,14,184.3,6,42,237,591.4,0,1,7,1,2.0794415416798357,633.3,0,4,10,1,2.3978952727983707,548.9,0,3,8,1070.2,0,0,6,0,1.9459101490553132,282,1181,4189,727.4,0,3,46,727.4,0,2,2,280.2,10,35,444
중구,회현동1가,평화,37.55824873265742,126.97987702358172,146.8,1,10,26,631.7,0,4,16,1308.5,0,0,9,699.5,0,1,10,164.8,7,65,170,1292.2,0,0,6,0,1.9459101490553132,664.5,0,2,7,1,2.0794415416798357,887.6,0,1,5,238.5,3,6,6,1,1.9459101490553132,411,1181,4311,683.4,0,9,73,1508.0,0,0,2,111.0,4,38,269
중구,신당동,신당역솔하임,37.565425891395414,127.02115605365864,138.0,2,7,29,291.7,1,7,20,782.3,0,2,11,177.6,1,5,12,84.7,20,65,243,913.1,0,1,5,1,1.791759469228055,456.5,1,4,12,1,2.5649493574615367,490.9,1,4,14,2898.2,0,0,0,0,0.0,455,1432,5514,605.5,0,4,70,605.5,0,1,1,63.5,58,128,537
