구,법정동,아파트명,행정동,구_spatial,행정동_spatial,adm_nm
서대문구,북가좌동,북가좌삼호,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,선결,북가좌1동,서대문구,북가좌1동,서울특별시 서대문구 북가좌1동
서대문구,북가좌동,성암,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,세라,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,신일해피트리,북가좌1동,서대문구,북가좌1동,서울특별시 서대문구 북가좌1동
서대문구,북가좌동,요진,북가좌1동,서대문구,북가좌1동,서울특별시 서대문구 북가좌1동
서대문구,북가좌동,우공팰리스,북가좌1동,서대문구,북가좌1동,서울특별시 서대문구 북가좌1동
서대문구,북가좌동,월드컵현대,북가좌1동,서대문구,북가좌1동,서울특별시 서대문구 북가좌1동
서대문구,북가좌동,주은스카이빌,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,청솔하이츠1동,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,청솔하이츠2동,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,충우팰리스1,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,충우팰리스2,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,투데이,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,한솔,북가좌1동,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동
서대문구,북가좌동,한울뉴타운,북가좌1동,서대문구,북가좌1동,서울특별시 서대문구 북가좌1동
서대문구,북아현동,e편한세상신촌1단지,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,e편한세상신촌2단지,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,e편한세상신촌3단지,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,e편한세상신촌4단지,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,건일팰리스,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,경남(2차),북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,경남102동,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,그린빌,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,늘푸른,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,대성,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,두산,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,문영센스빌,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,북아현1차,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,북아현2차,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,북아현3차,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,북아현4차,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,북아현경남,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,북아현맨션,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,비버리힐,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,삼우빌라,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,성우아파트,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,수목아이엠,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,신촌푸르지오,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,신촌헤리센트,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,우민A,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,우민B,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,조은1차,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,조은2차,북아현동,서대문구,북아현동,서울특별시 서대문구 북아현동
서대문구,북아현동,화신,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,훼미리(1-70),북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,북아현동,힐스테이트신촌,북아현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,연희동,경향빌라트,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,대림,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,대우푸르지오,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,동도아카데미하우스2차,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,동도아카데미하우스3차,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,드리밍아파트,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,로엠아트빌(A동),연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,리베르떼-빌(LibertVille),연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,백광,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,삼우장미,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,선명(101동),연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,선명(102동),연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,성원,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,성원쌍떼빌팰리스,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,시민,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,신원,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,싸이,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,에코빌리지,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,연우,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,연화,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,연희궁,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,연희리젠시빌,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,연희아트빌,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,연희에스엠,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,연희웨스트팰리스,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,연희자이엘라,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,연희파크푸르지오,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,우공팰리스,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,우국한마음,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,우민,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,은하,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,일진아이윌,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,임광,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,제니스APT,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,충우,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,충우하이빌,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,파크빌,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,파크카운티,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,한인트윈빌,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,홍연,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,홍연(723-9),연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,연희동,흥연,연희동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,영천동,독립문삼호,천연동,서대문구,천연동,서울특별시 서대문구 천연동
서대문구,창천동,(72-31),신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,3RU-City,신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,건우그린,신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,광남캐스빌(512-5),신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,광남캐스빌1(512-4),신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,노블레스,신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,래디앙,신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,센타폴리스,신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,씨밀레,신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,엘르빌,신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,엘르빌2차,신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,창천동,연대JK,신촌동,서대문구,연희동,서울특별시 서대문구 연희동
서대문구,창천동,하이펠리스,신촌동,서대문구,신촌동,서울특별시 서대문구 신촌동
서대문구,천연동,반석블레스포레,천연동,서대문구,천연동,서울특별시 서대문구 천연동
서대문구,천연동,산경,천연동,서대문구,천연동,서울특별시 서대문구 천연동
서대문구,천연동,천연뜨란채,천연동,서대문구,천연동,서울특별시 서대문구 천연동
서대문구,충정로2가,로얄패밀리아파트B동,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로2가,로얄훼미리아파트A동,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로2가,현대,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,글로리,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,동호,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,미동,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,새롬,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,우리유앤미,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,장미,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,충림예하임,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,충정,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,충정리시온,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,충정솔레디움(101동),충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,충정솔레디움(102동),충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,피어리스,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,충정로3가,행복한,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,합동,사랑채,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,합동,에스케이뷰,충현동,서대문구,충현동,서울특별시 서대문구 충현동
서대문구,현저동,독립문극동(200-0),충현동,서대문구,천연동,서울특별시 서대문구 천연동
서대문구,현저동,독립문파크빌,충현동,서대문구,천연동,서울특별시 서대문구 천연동
서대문구,홍은동,Elleville,홍은1동,은평구,응암1동,서울특별시 은평구 응암1동
서대문구,홍은동,G패밀리움,홍은1동,서대문구,홍은1동,서울특별시 서대문구 홍은1동
서대문구,홍은동,HDX휴팰리스,홍은1동,서대문구,홍은1동,서울특별시 서대문구 홍은1동
서대문구,홍은동,e편한세상홍제가든플라츠,홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,강림스위트빌(A동),홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,교수(A),홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,교수(B),홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,그랜드(A동),홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,그랜드(B동),홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,극동,홍은1동,서대문구,홍은1동,서울특별시 서대문구 홍은1동
서대문구,홍은동,나눔스타빌,홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,나영힐빌리지,홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,넥서스빌,홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,넥서스빌2,홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,도양라비앙(101동),홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,동림,홍은1동,서대문구,홍은1동,서울특별시 서대문구 홍은1동
서대문구,홍은동,동아빌라(188-72),홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,동원베네스트,홍은1동,서대문구,홍은1동,서울특별시 서대문구 홍은1동
서대문구,홍은동,동일,홍은1동,서대문구,홍은1동,서울특별시 서대문구 홍은1동
서대문구,홍은동,동평늘푸른,홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
서대문구,홍은동,두산,홍은1동,서대문구,홍은2동,서울특별시 서대문구 홍은2동
